design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,fraction_of_attackers,relative_transaction_load,number_of_attackers,transaction_arrival_rate
D061,O014,6,82,5.483340062,505,0.055050564,0.385744929,0.323573274,0.249191993,0.956197221,126,95.61972212
D061,O017,6,82,5.483340062,47,0.235947901,0.205558573,0.450421949,0.031413737,0.98550411,1,98.55041102
D061,O086,6,82,5.483340062,135,0.469888219,0.056365997,0.043821459,0.204201288,0.952586866,28,95.25868662
D061,O068,6,82,5.483340062,871,0.148525779,0.2389906,0.43126666,0.024847913,0.56330551,22,56.33055097
D061,O088,6,82,5.483340062,74,0.028069089,0.054085246,0.202673962,0.187139916,0.619616712,14,61.96167125
D061,O004,6,82,5.483340062,544,0.015441285,0.39993713,0.047767101,0.021638756,0.621494583,12,62.14945825
D061,O044,6,82,5.483340062,721,0.432376139,0.324925408,0.144007894,0.205765142,0.742867678,148,74.28676783
D061,O039,6,82,5.483340062,48,0.232718262,0.17994217,0.033136716,0.009267723,0.784320075,1,78.43200746
D061,O002,6,82,5.483340062,71,0.386957289,0.33590604,0.423756547,0.22899681,1.030814136,16,103.0814136
D061,O040,6,82,5.483340062,585,0.392959459,0.39457393,0.498815231,0.051359523,0.847757244,30,84.77572444
D061,O094,6,82,5.483340062,888,0.302089761,0.091469055,0.358945917,0.217188865,0.915650339,193,91.56503387
D061,O081,6,82,5.483340062,229,0.311863322,0.040757227,0.190953924,0.027397346,0.52059127,6,52.05912701
D061,O049,6,82,5.483340062,33,0.068127718,0.327197905,0.351458552,0.169586651,0.638016666,6,63.80166664
D061,O052,6,82,5.483340062,249,0.293109713,0.381495942,0.29384703,0.118940555,0.500330142,30,50.03301419
D061,O008,6,82,5.483340062,217,0.118365868,0.010264005,0.438577644,0.018412668,0.70421183,4,70.42118302
D061,O054,6,82,5.483340062,70,0.483939677,0.225369653,0.039302168,0.158400508,0.574845385,11,57.48453845
D061,O024,6,82,5.483340062,109,0.107543079,0.370185632,0.33107989,0.015416181,0.763088384,2,76.30883835
D061,O096,6,82,5.483340062,91,0.16170145,0.264353919,0.069555674,0.222330663,0.545005585,20,54.50055846
D061,O011,6,82,5.483340062,163,0.257766277,0.230369452,0.067376828,0.147107797,1.041013094,24,104.1013094
D061,O007,6,82,5.483340062,20,0.141130372,0.138764594,0.166622366,0.108042943,0.974703346,2,97.47033455
D061,O005,6,82,5.483340062,472,0.458927508,0.08115278,0.018055532,0.016407342,0.751825682,8,75.18256816
D061,O051,6,82,5.483340062,264,0.415458501,0.161179135,0.311726789,0.044329636,0.922834621,12,92.28346214
D061,O035,6,82,5.483340062,173,0.041159595,0.256897351,0.341435098,0.128323963,0.936656262,22,93.66562622
D061,O061,6,82,5.483340062,27,0.381805437,0.01616482,0.491613692,0.151708312,0.675221612,4,67.52216124
D061,O041,6,82,5.483340062,49,0.297735298,0.268205888,0.212580592,0.135363461,0.765018393,7,76.50183927
D061,O063,6,82,5.483340062,159,0.167777479,0.069957712,0.130372357,0.236705609,0.943907134,38,94.39071338
D061,O019,6,82,5.483340062,24,0.431629638,0.254066717,0.253740338,0.035040597,0.934568431,1,93.45684308
D061,O012,6,82,5.483340062,121,0.018977159,0.042108472,0.106166432,0.054886754,0.634587855,7,63.4587855
D061,O043,6,82,5.483340062,936,0.154267686,0.332919895,0.389161836,0.22532924,0.694797352,211,69.47973518
D061,O020,6,82,5.483340062,113,0.348269976,0.095285863,0.409466489,0.246401698,0.990902637,28,99.09026365
D061,O038,6,82,5.483340062,765,0.137328547,0.153890662,0.395745604,0.095819021,0.824092212,73,82.40922118
D061,O010,6,82,5.483340062,78,0.42428609,0.04657399,0.47291634,0.075109181,0.886241643,6,88.62416428
D061,O053,6,82,5.483340062,251,0.008437374,0.219704544,0.077608614,0.043406153,0.857828126,11,85.7828126
D061,O032,6,82,5.483340062,449,0.47407037,0.293964396,0.333868972,0.192141286,0.526716923,86,52.67169234
D061,O083,6,82,5.483340062,89,0.002629244,0.11891721,0.012340148,0.1423155,0.799263288,13,79.92632877
D061,O050,6,82,5.483340062,322,0.206052109,0.123509785,0.230258857,0.242031683,0.710466564,78,71.04665639
D061,O084,6,82,5.483340062,797,0.372992677,0.000386491,0.00152113,0.212119634,0.993396916,169,99.33969159
D061,O027,6,82,5.483340062,120,0.173792118,0.275390581,0.115990185,0.003126054,0.594400816,1,59.44008158
D061,O023,6,82,5.483340062,410,0.214451437,0.12789836,0.094002538,0.083652687,0.876090399,34,87.60903986
D061,O047,6,82,5.483340062,32,0.457593053,0.357426009,0.365235909,0.123974314,0.729886159,4,72.98861593
D061,O067,6,82,5.483340062,60,0.359928689,0.02076874,0.174232425,0.096510536,0.648987034,6,64.89870338
D061,O074,6,82,5.483340062,36,0.042568944,0.004280635,0.087293441,0.071484542,0.86728622,3,86.728622
D061,O092,6,82,5.483340062,303,0.442706311,0.172267227,0.436491903,0.175667954,0.897895329,53,89.78953292
D061,O045,6,82,5.483340062,692,0.331104768,0.086465045,0.220042135,0.085965716,0.679206917,59,67.92069167
D061,O093,6,82,5.483340062,25,0.276275035,0.078153424,0.291384582,0.041239401,0.958605081,1,95.8605081
D061,O055,6,82,5.483340062,143,0.09821222,0.163666817,0.285033773,0.115819652,0.601558378,17,60.15583779
D116,O006,4,1043,7.936094537,26,0.466438896,0.19990199,0.36047691,0.196321869,0.537345538,5,53.73455384
D116,O071,4,1043,7.936094537,830,0.025772238,0.059916076,0.006124037,0.001567019,0.854259133,1,85.42591325
D116,O014,4,1043,7.936094537,505,0.055050564,0.385744929,0.323573274,0.249191993,0.956197221,126,95.61972212
D116,O017,4,1043,7.936094537,47,0.235947901,0.205558573,0.450421949,0.031413737,0.98550411,1,98.55041102
D116,O086,4,1043,7.936094537,135,0.469888219,0.056365997,0.043821459,0.204201288,0.952586866,28,95.25868662
D116,O068,4,1043,7.936094537,871,0.148525779,0.2389906,0.43126666,0.024847913,0.56330551,22,56.33055097
D116,O088,4,1043,7.936094537,74,0.028069089,0.054085246,0.202673962,0.187139916,0.619616712,14,61.96167125
D116,O004,4,1043,7.936094537,544,0.015441285,0.39993713,0.047767101,0.021638756,0.621494583,12,62.14945825
D116,O044,4,1043,7.936094537,721,0.432376139,0.324925408,0.144007894,0.205765142,0.742867678,148,74.28676783
D116,O039,4,1043,7.936094537,48,0.232718262,0.17994217,0.033136716,0.009267723,0.784320075,1,78.43200746
D116,O002,4,1043,7.936094537,71,0.386957289,0.33590604,0.423756547,0.22899681,1.030814136,16,103.0814136
D116,O040,4,1043,7.936094537,585,0.392959459,0.39457393,0.498815231,0.051359523,0.847757244,30,84.77572444
D116,O094,4,1043,7.936094537,888,0.302089761,0.091469055,0.358945917,0.217188865,0.915650339,193,91.56503387
D116,O081,4,1043,7.936094537,229,0.311863322,0.040757227,0.190953924,0.027397346,0.52059127,6,52.05912701
D116,O049,4,1043,7.936094537,33,0.068127718,0.327197905,0.351458552,0.169586651,0.638016666,6,63.80166664
D116,O052,4,1043,7.936094537,249,0.293109713,0.381495942,0.29384703,0.118940555,0.500330142,30,50.03301419
D116,O008,4,1043,7.936094537,217,0.118365868,0.010264005,0.438577644,0.018412668,0.70421183,4,70.42118302
D116,O054,4,1043,7.936094537,70,0.483939677,0.225369653,0.039302168,0.158400508,0.574845385,11,57.48453845
D116,O024,4,1043,7.936094537,109,0.107543079,0.370185632,0.33107989,0.015416181,0.763088384,2,76.30883835
D116,O096,4,1043,7.936094537,91,0.16170145,0.264353919,0.069555674,0.222330663,0.545005585,20,54.50055846
D116,O011,4,1043,7.936094537,163,0.257766277,0.230369452,0.067376828,0.147107797,1.041013094,24,104.1013094
D116,O007,4,1043,7.936094537,20,0.141130372,0.138764594,0.166622366,0.108042943,0.974703346,2,97.47033455
D116,O005,4,1043,7.936094537,472,0.458927508,0.08115278,0.018055532,0.016407342,0.751825682,8,75.18256816
D116,O051,4,1043,7.936094537,264,0.415458501,0.161179135,0.311726789,0.044329636,0.922834621,12,92.28346214
D116,O035,4,1043,7.936094537,173,0.041159595,0.256897351,0.341435098,0.128323963,0.936656262,22,93.66562622
D116,O061,4,1043,7.936094537,27,0.381805437,0.01616482,0.491613692,0.151708312,0.675221612,4,67.52216124
D116,O041,4,1043,7.936094537,49,0.297735298,0.268205888,0.212580592,0.135363461,0.765018393,7,76.50183927
D116,O063,4,1043,7.936094537,159,0.167777479,0.069957712,0.130372357,0.236705609,0.943907134,38,94.39071338
D116,O019,4,1043,7.936094537,24,0.431629638,0.254066717,0.253740338,0.035040597,0.934568431,1,93.45684308
D116,O012,4,1043,7.936094537,121,0.018977159,0.042108472,0.106166432,0.054886754,0.634587855,7,63.4587855
D116,O043,4,1043,7.936094537,936,0.154267686,0.332919895,0.389161836,0.22532924,0.694797352,211,69.47973518
D116,O020,4,1043,7.936094537,113,0.348269976,0.095285863,0.409466489,0.246401698,0.990902637,28,99.09026365
D116,O038,4,1043,7.936094537,765,0.137328547,0.153890662,0.395745604,0.095819021,0.824092212,73,82.40922118
D116,O010,4,1043,7.936094537,78,0.42428609,0.04657399,0.47291634,0.075109181,0.886241643,6,88.62416428
D116,O053,4,1043,7.936094537,251,0.008437374,0.219704544,0.077608614,0.043406153,0.857828126,11,85.7828126
D116,O032,4,1043,7.936094537,449,0.47407037,0.293964396,0.333868972,0.192141286,0.526716923,86,52.67169234
D116,O083,4,1043,7.936094537,89,0.002629244,0.11891721,0.012340148,0.1423155,0.799263288,13,79.92632877
D116,O050,4,1043,7.936094537,322,0.206052109,0.123509785,0.230258857,0.242031683,0.710466564,78,71.04665639
D116,O084,4,1043,7.936094537,797,0.372992677,0.000386491,0.00152113,0.212119634,0.993396916,169,99.33969159
D116,O027,4,1043,7.936094537,120,0.173792118,0.275390581,0.115990185,0.003126054,0.594400816,1,59.44008158
D116,O023,4,1043,7.936094537,410,0.214451437,0.12789836,0.094002538,0.083652687,0.876090399,34,87.60903986
D116,O047,4,1043,7.936094537,32,0.457593053,0.357426009,0.365235909,0.123974314,0.729886159,4,72.98861593
D116,O067,4,1043,7.936094537,60,0.359928689,0.02076874,0.174232425,0.096510536,0.648987034,6,64.89870338
D116,O074,4,1043,7.936094537,36,0.042568944,0.004280635,0.087293441,0.071484542,0.86728622,3,86.728622
D116,O092,4,1043,7.936094537,303,0.442706311,0.172267227,0.436491903,0.175667954,0.897895329,53,89.78953292
D116,O045,4,1043,7.936094537,692,0.331104768,0.086465045,0.220042135,0.085965716,0.679206917,59,67.92069167
D116,O093,4,1043,7.936094537,25,0.276275035,0.078153424,0.291384582,0.041239401,0.958605081,1,95.8605081
D116,O055,4,1043,7.936094537,143,0.09821222,0.163666817,0.285033773,0.115819652,0.601558378,17,60.15583779
D095,O006,3,144,1.503793522,26,0.466438896,0.19990199,0.36047691,0.196321869,0.537345538,5,53.73455384
D095,O071,3,144,1.503793522,830,0.025772238,0.059916076,0.006124037,0.001567019,0.854259133,1,85.42591325
D095,O014,3,144,1.503793522,505,0.055050564,0.385744929,0.323573274,0.249191993,0.956197221,126,95.61972212
D095,O017,3,144,1.503793522,47,0.235947901,0.205558573,0.450421949,0.031413737,0.98550411,1,98.55041102
D095,O086,3,144,1.503793522,135,0.469888219,0.056365997,0.043821459,0.204201288,0.952586866,28,95.25868662
D095,O068,3,144,1.503793522,871,0.148525779,0.2389906,0.43126666,0.024847913,0.56330551,22,56.33055097
D095,O088,3,144,1.503793522,74,0.028069089,0.054085246,0.202673962,0.187139916,0.619616712,14,61.96167125
D095,O004,3,144,1.503793522,544,0.015441285,0.39993713,0.047767101,0.021638756,0.621494583,12,62.14945825
D095,O044,3,144,1.503793522,721,0.432376139,0.324925408,0.144007894,0.205765142,0.742867678,148,74.28676783
D095,O039,3,144,1.503793522,48,0.232718262,0.17994217,0.033136716,0.009267723,0.784320075,1,78.43200746
D095,O002,3,144,1.503793522,71,0.386957289,0.33590604,0.423756547,0.22899681,1.030814136,16,103.0814136
D095,O040,3,144,1.503793522,585,0.392959459,0.39457393,0.498815231,0.051359523,0.847757244,30,84.77572444
D095,O094,3,144,1.503793522,888,0.302089761,0.091469055,0.358945917,0.217188865,0.915650339,193,91.56503387
D095,O081,3,144,1.503793522,229,0.311863322,0.040757227,0.190953924,0.027397346,0.52059127,6,52.05912701
D095,O049,3,144,1.503793522,33,0.068127718,0.327197905,0.351458552,0.169586651,0.638016666,6,63.80166664
D095,O052,3,144,1.503793522,249,0.293109713,0.381495942,0.29384703,0.118940555,0.500330142,30,50.03301419
D095,O008,3,144,1.503793522,217,0.118365868,0.010264005,0.438577644,0.018412668,0.70421183,4,70.42118302
D095,O054,3,144,1.503793522,70,0.483939677,0.225369653,0.039302168,0.158400508,0.574845385,11,57.48453845
D095,O024,3,144,1.503793522,109,0.107543079,0.370185632,0.33107989,0.015416181,0.763088384,2,76.30883835
D095,O096,3,144,1.503793522,91,0.16170145,0.264353919,0.069555674,0.222330663,0.545005585,20,54.50055846
D095,O011,3,144,1.503793522,163,0.257766277,0.230369452,0.067376828,0.147107797,1.041013094,24,104.1013094
D095,O007,3,144,1.503793522,20,0.141130372,0.138764594,0.166622366,0.108042943,0.974703346,2,97.47033455
D095,O005,3,144,1.503793522,472,0.458927508,0.08115278,0.018055532,0.016407342,0.751825682,8,75.18256816
D095,O051,3,144,1.503793522,264,0.415458501,0.161179135,0.311726789,0.044329636,0.922834621,12,92.28346214
D095,O035,3,144,1.503793522,173,0.041159595,0.256897351,0.341435098,0.128323963,0.936656262,22,93.66562622
D095,O061,3,144,1.503793522,27,0.381805437,0.01616482,0.491613692,0.151708312,0.675221612,4,67.52216124
D095,O041,3,144,1.503793522,49,0.297735298,0.268205888,0.212580592,0.135363461,0.765018393,7,76.50183927
D095,O063,3,144,1.503793522,159,0.167777479,0.069957712,0.130372357,0.236705609,0.943907134,38,94.39071338
D095,O019,3,144,1.503793522,24,0.431629638,0.254066717,0.253740338,0.035040597,0.934568431,1,93.45684308
D095,O012,3,144,1.503793522,121,0.018977159,0.042108472,0.106166432,0.054886754,0.634587855,7,63.4587855
D095,O043,3,144,1.503793522,936,0.154267686,0.332919895,0.389161836,0.22532924,0.694797352,211,69.47973518
D095,O020,3,144,1.503793522,113,0.348269976,0.095285863,0.409466489,0.246401698,0.990902637,28,99.09026365
D095,O038,3,144,1.503793522,765,0.137328547,0.153890662,0.395745604,0.095819021,0.824092212,73,82.40922118
D095,O010,3,144,1.503793522,78,0.42428609,0.04657399,0.47291634,0.075109181,0.886241643,6,88.62416428
D095,O053,3,144,1.503793522,251,0.008437374,0.219704544,0.077608614,0.043406153,0.857828126,11,85.7828126
D095,O032,3,144,1.503793522,449,0.47407037,0.293964396,0.333868972,0.192141286,0.526716923,86,52.67169234
D095,O083,3,144,1.503793522,89,0.002629244,0.11891721,0.012340148,0.1423155,0.799263288,13,79.92632877
D095,O050,3,144,1.503793522,322,0.206052109,0.123509785,0.230258857,0.242031683,0.710466564,78,71.04665639
D095,O084,3,144,1.503793522,797,0.372992677,0.000386491,0.00152113,0.212119634,0.993396916,169,99.33969159
D095,O027,3,144,1.503793522,120,0.173792118,0.275390581,0.115990185,0.003126054,0.594400816,1,59.44008158
D095,O023,3,144,1.503793522,410,0.214451437,0.12789836,0.094002538,0.083652687,0.876090399,34,87.60903986
D095,O047,3,144,1.503793522,32,0.457593053,0.357426009,0.365235909,0.123974314,0.729886159,4,72.98861593
D095,O067,3,144,1.503793522,60,0.359928689,0.02076874,0.174232425,0.096510536,0.648987034,6,64.89870338
D095,O074,3,144,1.503793522,36,0.042568944,0.004280635,0.087293441,0.071484542,0.86728622,3,86.728622
D095,O092,3,144,1.503793522,303,0.442706311,0.172267227,0.436491903,0.175667954,0.897895329,53,89.78953292
D095,O045,3,144,1.503793522,692,0.331104768,0.086465045,0.220042135,0.085965716,0.679206917,59,67.92069167
D095,O093,3,144,1.503793522,25,0.276275035,0.078153424,0.291384582,0.041239401,0.958605081,1,95.8605081
D095,O055,3,144,1.503793522,143,0.09821222,0.163666817,0.285033773,0.115819652,0.601558378,17,60.15583779
D013,O006,3,199,0.306535686,26,0.466438896,0.19990199,0.36047691,0.196321869,0.537345538,5,53.73455384
D013,O071,3,199,0.306535686,830,0.025772238,0.059916076,0.006124037,0.001567019,0.854259133,1,85.42591325
D013,O014,3,199,0.306535686,505,0.055050564,0.385744929,0.323573274,0.249191993,0.956197221,126,95.61972212
D013,O017,3,199,0.306535686,47,0.235947901,0.205558573,0.450421949,0.031413737,0.98550411,1,98.55041102
D013,O086,3,199,0.306535686,135,0.469888219,0.056365997,0.043821459,0.204201288,0.952586866,28,95.25868662
D013,O068,3,199,0.306535686,871,0.148525779,0.2389906,0.43126666,0.024847913,0.56330551,22,56.33055097
D013,O088,3,199,0.306535686,74,0.028069089,0.054085246,0.202673962,0.187139916,0.619616712,14,61.96167125
D013,O004,3,199,0.306535686,544,0.015441285,0.39993713,0.047767101,0.021638756,0.621494583,12,62.14945825
D013,O044,3,199,0.306535686,721,0.432376139,0.324925408,0.144007894,0.205765142,0.742867678,148,74.28676783
D013,O039,3,199,0.306535686,48,0.232718262,0.17994217,0.033136716,0.009267723,0.784320075,1,78.43200746
D013,O002,3,199,0.306535686,71,0.386957289,0.33590604,0.423756547,0.22899681,1.030814136,16,103.0814136
D013,O040,3,199,0.306535686,585,0.392959459,0.39457393,0.498815231,0.051359523,0.847757244,30,84.77572444
D013,O094,3,199,0.306535686,888,0.302089761,0.091469055,0.358945917,0.217188865,0.915650339,193,91.56503387
D013,O081,3,199,0.306535686,229,0.311863322,0.040757227,0.190953924,0.027397346,0.52059127,6,52.05912701
D013,O049,3,199,0.306535686,33,0.068127718,0.327197905,0.351458552,0.169586651,0.638016666,6,63.80166664
D013,O052,3,199,0.306535686,249,0.293109713,0.381495942,0.29384703,0.118940555,0.500330142,30,50.03301419
D013,O008,3,199,0.306535686,217,0.118365868,0.010264005,0.438577644,0.018412668,0.70421183,4,70.42118302
D013,O054,3,199,0.306535686,70,0.483939677,0.225369653,0.039302168,0.158400508,0.574845385,11,57.48453845
D013,O024,3,199,0.306535686,109,0.107543079,0.370185632,0.33107989,0.015416181,0.763088384,2,76.30883835
D013,O096,3,199,0.306535686,91,0.16170145,0.264353919,0.069555674,0.222330663,0.545005585,20,54.50055846
D013,O011,3,199,0.306535686,163,0.257766277,0.230369452,0.067376828,0.147107797,1.041013094,24,104.1013094
D013,O007,3,199,0.306535686,20,0.141130372,0.138764594,0.166622366,0.108042943,0.974703346,2,97.47033455
D013,O005,3,199,0.306535686,472,0.458927508,0.08115278,0.018055532,0.016407342,0.751825682,8,75.18256816
D013,O051,3,199,0.306535686,264,0.415458501,0.161179135,0.311726789,0.044329636,0.922834621,12,92.28346214
D013,O035,3,199,0.306535686,173,0.041159595,0.256897351,0.341435098,0.128323963,0.936656262,22,93.66562622
D013,O061,3,199,0.306535686,27,0.381805437,0.01616482,0.491613692,0.151708312,0.675221612,4,67.52216124
D013,O041,3,199,0.306535686,49,0.297735298,0.268205888,0.212580592,0.135363461,0.765018393,7,76.50183927
D013,O063,3,199,0.306535686,159,0.167777479,0.069957712,0.130372357,0.236705609,0.943907134,38,94.39071338
D013,O019,3,199,0.306535686,24,0.431629638,0.254066717,0.253740338,0.035040597,0.934568431,1,93.45684308
D013,O012,3,199,0.306535686,121,0.018977159,0.042108472,0.106166432,0.054886754,0.634587855,7,63.4587855
D013,O043,3,199,0.306535686,936,0.154267686,0.332919895,0.389161836,0.22532924,0.694797352,211,69.47973518
D013,O020,3,199,0.306535686,113,0.348269976,0.095285863,0.409466489,0.246401698,0.990902637,28,99.09026365
D013,O038,3,199,0.306535686,765,0.137328547,0.153890662,0.395745604,0.095819021,0.824092212,73,82.40922118
